timestamp,channelTitle,id,publishedAt,title,viewCount,likeCount,commentCount,duration_seconds,hora,dia_semana,nombre_dia,engagement_rate,tipo_video
2026-04-02 16:43:31,Monitor fantasma,e6opHpCazaA,2025-03-26 19:41:38+00:00,Â¿QuÃ© te hace Ãºnico? La ontologÃ­a de la diferencia de Gilles Deleuze,11437,1040,40,558,19,2,Miércoles,0.0944303576112617,normal
2026-04-02 16:43:31,Monitor fantasma,xANGtbfs4uc,2025-03-21 07:20:36+00:00,No. No es mÃ¡s fÃ¡cil hacerse rico en 2025 (aunque deberÃ­a),8725,902,95,591,7,4,Viernes,0.11426934097421203,normal
2026-04-02 16:43:31,Monitor fantasma,X1Q3kFZ7jvk,2025-03-10 19:07:56+00:00,Â¿Donald Trump estÃ¡ loco?,32526,2644,279,640,19,0,Lunes,0.08986656828383448,normal
2026-04-02 16:43:31,Monitor fantasma,OcLzhTx19kg,2025-03-04 02:23:13+00:00,10 Formas de decir NO SÃ sin decir NO SÃ,12566,1392,70,510,2,1,Martes,0.11634569473181601,normal
2026-04-02 16:43:31,Monitor fantasma,_nMGWmJJ3kw,2025-02-27 02:46:51+00:00,Lo que nadie te ha contado sobre la ECONOMÃA CIRCULAR,13733,1233,83,648,2,3,Jueves,0.09582756863030656,normal
2026-04-02 16:43:31,Monitor fantasma,XZCzgy3eGsE,2025-02-21 19:29:37+00:00,Por quÃ© NUNCA DEBERÃAS invertir en criptomonedas,31514,2925,419,640,19,4,Viernes,0.10611156946119185,normal
2026-04-02 16:43:31,Monitor fantasma,3jVR9thINzE,2025-02-19 13:00:04+00:00,CÃ³mo funciona la estafa de los pastores con 'superpoderes',71158,3251,369,703,13,2,Miércoles,0.05087270580960679,normal
2026-04-02 16:43:31,Monitor fantasma,76kqH_Z1C8A,2025-02-17 22:30:19+00:00,Las propinas no deberÃ­an existir (rebatiendo),10049,1059,101,629,22,0,Lunes,0.11543437157926162,normal
2026-04-02 16:43:31,Monitor fantasma,qSGan9JG-2s,2025-02-13 17:48:00+00:00,5 Malos hÃ¡bitos que te hacen mÃ¡s inteligente,19936,2001,78,624,17,3,Jueves,0.10428370786516854,normal
2026-04-02 16:43:31,Monitor fantasma,j8tsjBExtTY,2025-02-10 16:19:41+00:00,Te explico el POSITIVISMO de Comte en 10 minutos,9807,883,33,625,16,0,Lunes,0.0934026715611298,normal
2026-04-02 16:43:31,Monitor fantasma,rrf9nDFvLdo,2025-02-04 02:20:03+00:00,Obediencia y trabajo duro: los valores de AmÃ©rica Latina,17699,1724,109,683,2,1,Martes,0.10356517317362562,normal
2026-04-02 16:43:31,Monitor fantasma,_KC4rPvm5Ok,2025-01-29 02:08:42+00:00,Zuckerberg y la correcciÃ³n polÃ­tica Â¿A favor o en contra?,9339,1153,146,557,2,2,Miércoles,0.1390941214262769,normal
2026-04-02 16:43:31,Monitor fantasma,OiS8W_kVfGU,2025-01-21 23:22:07+00:00,La Nueva AcrÃ³polis me RETA,19748,1800,255,614,23,1,Martes,0.1040611707514685,normal
2026-04-02 16:43:31,Monitor fantasma,HH0LX0qYm_o,2025-01-10 23:30:03+00:00,5 TeorÃ­as cientÃ­ficas obsoletas,21998,2053,204,572,23,4,Viernes,0.10260023638512591,normal
2026-04-02 16:43:31,Monitor fantasma,7Ruhy4JQybM,2025-01-06 21:46:49+00:00,Elon Musk vs Wikipedia Â¿QuiÃ©n tiene razÃ³n?,19596,1907,365,591,21,0,Lunes,0.11594202898550725,normal
2026-04-02 16:43:31,Monitor fantasma,TswMoaIvIE4,2024-12-28 01:11:42+00:00,Por quÃ© nunca debes aspirar a ser Batman,14991,1770,111,579,1,5,Sábado,0.12547528517110265,normal
2026-04-02 16:43:31,Monitor fantasma,HEjyHe683FI,2024-12-21 21:43:31+00:00,La batalla cultural Â¿El fin del progresismo?,35754,2978,335,638,21,5,Sábado,0.09266096101135537,normal
2026-04-02 16:43:31,Monitor fantasma,L360RvONXWY,2024-12-15 18:10:25+00:00,Navajas filosÃ³ficas que debes conocer | FilosofÃ­a en breve,14916,1447,50,579,18,6,Domingo,0.1003620273531778,normal
2026-04-02 16:43:31,Monitor fantasma,1GlxmThKb70,2024-12-11 12:00:03+00:00,La nefasta historia de los zoolÃ³gicos humanos,10493,970,79,670,12,2,Miércoles,0.09997140951110264,normal
